# iter t dt 
1 7.11805e-06 7.11805e-06 
2 1.42361e-05 7.11805e-06 
3 2.13542e-05 7.11805e-06 
4 2.84722e-05 7.11805e-06 
5 3.55903e-05 7.11805e-06 
6 4.27083e-05 7.11805e-06 
7 4.98264e-05 7.11805e-06 
8 5.69444e-05 7.11805e-06 
9 6.40625e-05 7.11805e-06 
10 7.11805e-05 7.11805e-06 
11 7.82986e-05 7.11805e-06 
12 8.54166e-05 7.11805e-06 
13 9.25347e-05 7.11805e-06 
14 9.96527e-05 7.11805e-06 
15 0.000106771 7.11805e-06 
16 0.000113889 7.11805e-06 
17 0.000121007 7.11805e-06 
18 0.000128125 7.11805e-06 
19 0.000135243 7.11805e-06 
20 0.000142361 7.11805e-06 
21 0.000149479 7.11805e-06 
22 0.000156597 7.11805e-06 
23 0.000163715 7.11805e-06 
24 0.000170833 7.11805e-06 
25 0.000177951 7.11805e-06 
26 0.000185069 7.11805e-06 
27 0.000192187 7.11805e-06 
28 0.000199306 7.11805e-06 
29 0.000206424 7.11805e-06 
30 0.000213542 7.11805e-06 
31 0.00022066 7.11805e-06 
32 0.000227778 7.11805e-06 
33 0.000234896 7.11805e-06 
34 0.000242014 7.11805e-06 
35 0.000249132 7.11805e-06 
36 0.00025625 7.11805e-06 
37 0.000263368 7.11805e-06 
38 0.000270486 7.11805e-06 
39 0.000277604 7.11805e-06 
40 0.000284722 7.11805e-06 
41 0.00029184 7.11805e-06 
42 0.000298958 7.11805e-06 
43 0.000306076 7.11805e-06 
44 0.000313194 7.11805e-06 
45 0.000320312 7.11805e-06 
46 0.00032743 7.11805e-06 
47 0.000334548 7.11805e-06 
48 0.000341666 7.11805e-06 
49 0.000348784 7.11805e-06 
50 0.000355902 7.11805e-06 
51 0.000363021 7.11805e-06 
52 0.000370139 7.11805e-06 
53 0.000377257 7.11805e-06 
54 0.000384375 7.11805e-06 
55 0.000391493 7.11805e-06 
56 0.000398611 7.11805e-06 
57 0.000405729 7.11805e-06 
58 0.000412847 7.11805e-06 
59 0.000419965 7.11805e-06 
60 0.000427083 7.11805e-06 
61 0.000434201 7.11805e-06 
62 0.000441319 7.11805e-06 
63 0.000448437 7.11805e-06 
64 0.000455555 7.11805e-06 
65 0.000462673 7.11805e-06 
66 0.000469791 7.11805e-06 
67 0.000476909 7.11805e-06 
68 0.000484027 7.11805e-06 
69 0.000491145 7.11805e-06 
70 0.000498263 7.11805e-06 
71 0.000505381 7.11805e-06 
72 0.000512499 7.11805e-06 
73 0.000519617 7.11805e-06 
74 0.000526735 7.11805e-06 
75 0.000533853 7.11805e-06 
76 0.000540972 7.11805e-06 
77 0.00054809 7.11805e-06 
78 0.000555208 7.11805e-06 
79 0.000562326 7.11805e-06 
80 0.000569444 7.11805e-06 
81 0.000576562 7.11805e-06 
82 0.00058368 7.11805e-06 
83 0.000590798 7.11805e-06 
84 0.000597916 7.11805e-06 
85 0.000605034 7.11805e-06 
86 0.000612152 7.11805e-06 
87 0.00061927 7.11805e-06 
88 0.000626388 7.11805e-06 
89 0.000633506 7.11805e-06 
90 0.000640624 7.11805e-06 
91 0.000647742 7.11805e-06 
92 0.00065486 7.11805e-06 
93 0.000661978 7.11805e-06 
94 0.000669096 7.11805e-06 
95 0.000676214 7.11805e-06 
96 0.000683332 7.11805e-06 
97 0.00069045 7.11805e-06 
98 0.000697568 7.11805e-06 
99 0.000704686 7.11805e-06 
100 0.000711804 7.11805e-06 
101 0.000718923 7.11805e-06 
102 0.000726041 7.11805e-06 
103 0.000733159 7.11805e-06 
104 0.000740277 7.11805e-06 
105 0.000747395 7.11805e-06 
106 0.000754513 7.11805e-06 
107 0.000761631 7.11805e-06 
108 0.000768749 7.11805e-06 
109 0.000775867 7.11805e-06 
110 0.000782985 7.11805e-06 
111 0.000790103 7.11805e-06 
112 0.000797221 7.11805e-06 
113 0.000804339 7.11805e-06 
114 0.000811457 7.11805e-06 
115 0.000818575 7.11805e-06 
116 0.000825693 7.11805e-06 
117 0.000832811 7.11805e-06 
118 0.000839929 7.11805e-06 
119 0.000847047 7.11805e-06 
120 0.000854165 7.11805e-06 
121 0.000861283 7.11805e-06 
122 0.000868401 7.11805e-06 
123 0.000875519 7.11805e-06 
124 0.000882637 7.11805e-06 
125 0.000889755 7.11805e-06 
126 0.000896874 7.11805e-06 
127 0.000903992 7.11805e-06 
128 0.00091111 7.11805e-06 
129 0.000918228 7.11805e-06 
130 0.000925346 7.11805e-06 
131 0.000932464 7.11805e-06 
